inst_name,ror_id,inst_first_seen,inst_last_seen,esac_id
Universitätsbibliothek der Fernuniversität in Hagen,https://ror.org/04tkkr536,2025-02-24,NA,eme2023zbw
Universitätsbibliothek der Technischen Universität Berlin,https://ror.org/03v4gjf40,2025-02-24,NA,eme2023zbw
Universitätsbibliothek der Technischen Universität München,https://ror.org/02kkvpp62,2025-02-24,NA,eme2023zbw
Universitätsbibliothek der Technischen Universität München,https://ror.org/04hbwba26,2025-02-24,NA,eme2023zbw
Universitätsbibliothek der Technischen Universität München,https://ror.org/04jc43x05,2025-02-24,NA,eme2023zbw
Universitätsbibliothek Duisburg-Essen,https://ror.org/04mz5ra38,2025-02-24,NA,eme2023zbw
Universitätsbibliothek Duisburg-Essen,https://ror.org/02na8dn90,2025-02-24,NA,eme2023zbw
Universitätsbibliothek Eichstätt-Ingolstadt,https://ror.org/00mx91s63,2025-02-24,NA,eme2023zbw
Universitätsbibliothek Mannheim,https://ror.org/031bsb921,2025-02-24,NA,eme2023zbw
Wissenschaftszentrum Berlin für Sozialforschung,https://ror.org/03k0z2z93,2025-02-24,NA,eme2023zbw
ZBW – Leibniz-Informationszentrum Wirtschaft,https://ror.org/03a96gc12,2025-02-24,NA,eme2023zbw
ZEW – Leibniz-Zentrum für Europäische Wirtschaftsforschung GmbH Mannheim,https://ror.org/02qnsw591,2025-02-24,NA,eme2023zbw
University of Göttingen,https://ror.org/01y9bpm73,2025-05-26,NA,eme2023zbw
University Medical Center Göttingen,https://ror.org/021ft0n22,2025-05-26,NA,eme2023zbw
Cardiff University,https://ror.org/03kk7td41,2025-04-07,NA,fsg2024jisc
"Imperial College of Science, Technology and Medicine",https://ror.org/041kmwe10,2025-04-07,NA,fsg2024jisc
Queen's University of Belfast,https://ror.org/00hswnk62,2025-04-07,NA,fsg2024jisc
The Open University,https://ror.org/05mzfcs16,2025-04-07,NA,fsg2024jisc
University of Sheffield,https://ror.org/05krs5044,2025-04-07,NA,fsg2024jisc
UK Health Security Agency,https://ror.org/018h10037,2025-04-07,NA,fsg2024jisc
University College London,https://ror.org/02jx3x895,2025-04-07,NA,fsg2024jisc
University of Bristol,https://ror.org/0524sp257,2025-04-07,NA,fsg2024jisc
University of Liverpool,https://ror.org/04xs57h96,2025-04-07,NA,fsg2024jisc
University of Ulster,https://ror.org/01yp9g959,2025-04-07,NA,fsg2024jisc
Károli Gáspár University of the Reformed Church in Hungary,https://ror.org/03efbq855,2025-06-30,NA,degruy2025eisz
Ludovika University of Public Service,https://ror.org/040yeqy86,2025-06-30,NA,degruy2025eisz
Óbuda University,https://ror.org/00ax71d21,2025-06-30,NA,degruy2025eisz
University of Miskolc,https://ror.org/038g7dk46,2025-06-30,NA,degruy2025eisz
University of Szeged,https://ror.org/01pnej532,2025-06-30,NA,degruy2025eisz
"Hungarian National Museum Public Collection Centre, Budapest",https://ror.org/00r151p09,2025-06-30,NA,degruy2025eisz
HUN-REN Hungarian Research Centre for Linguistics,https://ror.org/005cqsz63,2025-06-30,NA,degruy2025eisz
HUN-REN Research Centre for the Humanities,https://ror.org/03wxxbs05,2025-06-30,NA,degruy2025eisz
Mathias Corvinus Collegium,https://ror.org/01vk3ab38,2025-06-30,NA,degruy2025eisz
Pázmány Péter Catholic University,https://ror.org/05v9kya57,2025-06-30,NA,degruy2025eisz
Sárospatak Reformed Theological University,https://ror.org/03nwvqf55,2025-06-30,NA,degruy2025eisz
The Office of the National Assembly,NA,2025-06-30,NA,degruy2025eisz
University of Pécs,https://ror.org/037b5pv06,2025-06-30,NA,degruy2025eisz
Semmelweis University,https://ror.org/01g9ty582,2025-06-30,NA,degruy2025eisz
University of Vienna,https://ror.org/03prydq77,2025-07-08,NA,aip2023univie
Freie Universität Berlin,https://ror.org/046ak2485,2025-07-17,NA,brill2024fub
National Defence University,https://ror.org/01js4x705,2025-07-23,NA,brill2021bibsam
University Of Gothenburg,https://ror.org/01tm6cn81,2025-07-23,NA,brill2021bibsam
Jönköping University,https://ror.org/03t54am93,2025-07-23,NA,brill2021bibsam
Linnaeus University,https://ror.org/00j9qag85,2025-07-23,NA,brill2021bibsam
Lund University,https://ror.org/012a77v79,2025-07-23,NA,brill2021bibsam
Malmö University,https://ror.org/05wp7an13,2025-07-23,NA,brill2021bibsam
Mid Sweden University,https://ror.org/019k1pd13,2025-07-23,NA,brill2021bibsam
Örebro University,https://ror.org/05kytsw45,2025-07-23,NA,brill2021bibsam
The Swedish Red Cross University College,https://ror.org/01f0prq08,2025-07-23,NA,brill2021bibsam
Södertörn University,https://ror.org/00d973h41,2025-07-23,NA,brill2021bibsam
Stockholm University,https://ror.org/05f0yaq80,2025-07-23,NA,brill2021bibsam
Swedish University Of Agricultural Sciences,https://ror.org/02yy8x990,2025-07-23,NA,brill2021bibsam
Swedish Defence Research Agency,https://ror.org/0470cgs30,2025-07-23,NA,brill2021bibsam
Umeå University,https://ror.org/05kb8h459,2025-07-23,NA,brill2021bibsam
Uppsala University,https://ror.org/048a87296,2025-07-23,NA,brill2021bibsam
Chalmers University of Technology,https://ror.org/040wg7k59,2025-07-23,NA,degruy2021bibsam
University of Gothenburg,https://ror.org/01tm6cn81,2025-03-05,NA,degruy2021bibsam
Dalarna University,https://ror.org/000hdh770,2025-03-05,NA,degruy2021bibsam
Linköping University,https://ror.org/05ynxx418,2025-03-05,NA,degruy2021bibsam
Linnaeus University,https://ror.org/00j9qag85,2025-03-05,NA,degruy2021bibsam
Luleå University of Technology,https://ror.org/016st3p78,2025-03-05,NA,degruy2021bibsam
Lund University,https://ror.org/012a77v79,2025-03-05,NA,degruy2021bibsam
Mälardalen University,https://ror.org/033vfbz75,2025-03-05,NA,degruy2021bibsam
Örebro University,https://ror.org/05kytsw45,2025-03-05,NA,degruy2021bibsam
Södertörn University,https://ror.org/00d973h41,2025-03-05,NA,degruy2021bibsam
Stockholm University,https://ror.org/05f0yaq80,2025-03-05,NA,degruy2021bibsam
Uppsala University,https://ror.org/048a87296,2025-03-05,NA,degruy2021bibsam
TU Berlin,https://ror.org/03v4gjf40,2025-09-08,NA,iwa2024horpk
